"","HHID","HHSPLITID","STATEID","DISTID","PSUID","NR8","Remittance","NR13B","NR10","NR5","Age","num_non_res","marital_status","relation_to_hh","INCOME","INCOMEPC","INCREMIT","hh_size","COPC","URBAN2011","edu_level","edu_num","Gender","married","unmarried","widowed","urban","non_resident_remits","hhY_minus_Remt","log_hhY_minus_Remt","states_numeric","EAG"
"12633",10,1,"(29) Karnataka 29",17,7,"(1) same state",NA,NA,"(04) 4th class","(2) Female",63,2,"(1) Married","(06) Father/Mother",21620,5405,NA,4,20941.5,"(0) rural 0","Classes 1-5","1",0,1,0,0,0,FALSE,21620,9.9813740911932,29,0
"12634",30,1,"(29) Karnataka 29",17,7,"(1) same state",NA,NA,"(09) 9th class","(1) Male",38,1,"(1) Married","(03) Son/Daughter",16660,5553.3334961,NA,3,16473.3339844,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,FALSE,16660,9.72076591572083,29,0
"12635",50,1,"(29) Karnataka 29",17,7,"(1) same state",60000,1500,"(16) Above Bachelors","(1) Male",22,1,"(2) Unmarried","(03) Son/Daughter",156140,39035,60000,4,32450.5,"(0) rural 0","Above Bachelors","6",1,0,1,0,0,TRUE,96140,11.473560741448,29,0
"12636",160,1,"(29) Karnataka 29",17,7,"(1) same state",12000,NA,"(05) 5th class","(1) Male",45,1,"(1) Married","(10) Brother-/Sister-inlaw",17400,8700,12000,2,16938,"(0) rural 0","Classes 1-5","1",1,1,0,0,0,TRUE,5400,8.59415423255237,29,0
"12637",180,1,"(29) Karnataka 29",17,7,"(1) same state",10000,NA,"(10) Secondary","(1) Male",27,2,"(2) Unmarried","(03) Son/Daughter",27840,13920,20000,2,37796,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,17840,9.789198406134,29,0
"12638",180,1,"(29) Karnataka 29",17,7,"(1) same state",10000,NA,"(12) High Secondary","(1) Male",25,2,"(2) Unmarried","(03) Son/Daughter",27840,13920,20000,2,37796,"(0) rural 0","Classes 11-12","3",1,0,1,0,0,TRUE,17840,9.789198406134,29,0
"12639",10,1,"(29) Karnataka 29",17,8,"(1) same state",NA,20000,"(12) High Secondary","(2) Female",17,1,"(2) Unmarried","(03) Son/Daughter",75542,18885.5,NA,4,43366,"(1) urban 1","Classes 11-12","3",0,0,1,0,1,FALSE,75542,11.2324440719551,29,0
"12640",40,1,"(29) Karnataka 29",17,8,"(1) same state",NA,84000,"(16) Above Bachelors","(1) Male",25,1,"(2) Unmarried","(03) Son/Daughter",283300,141650,NA,2,142471,"(1) urban 1","Above Bachelors","6",1,0,1,0,1,FALSE,283300,12.5542616858186,29,0
"12641",120,9,"(29) Karnataka 29",17,8,"(2) another state",NA,6000,"(06) 6th class","(1) Male",26,1,"(1) Married","(03) Son/Daughter",62400,31200,NA,2,27856,"(1) urban 1","Classes 6-10","2",1,1,0,0,1,FALSE,62400,11.0413205543575,29,0
"12642",130,9,"(29) Karnataka 29",17,8,"(1) same state",3000,NA,"(09) 9th class","(2) Female",45,2,"(1) Married","(03) Son/Daughter",17800,8900,13000,2,31385,"(1) urban 1","Classes 6-10","2",0,1,0,0,1,TRUE,14800,9.60238245975221,29,0
"12643",130,9,"(29) Karnataka 29",17,8,"(1) same state",10000,NA,"(16) Above Bachelors","(1) Male",40,2,"(1) Married","(03) Son/Daughter",17800,8900,13000,2,31385,"(1) urban 1","Above Bachelors","6",1,1,0,0,1,TRUE,7800,8.96187901267768,29,0
"12644",60,1,"(29) Karnataka 29",17,9,"(1) same state",NA,50000,"(14) 2 years post-secondary","(2) Female",19,1,"(2) Unmarried","(03) Son/Daughter",203400,67800,NA,3,74730.6640625,"(1) urban 1","1-2 years post-secondary","4",0,0,1,0,1,FALSE,203400,12.2229297625966,29,0
"12645",100,1,"(29) Karnataka 29",17,9,"(1) same state",NA,50000,"(00) none","(2) Female",40,2,"(1) Married","(02) Wife/Husband",0,0,NA,1,214660,"(1) urban 1","None","0",0,1,0,0,1,FALSE,0,0,29,0
"12646",100,1,"(29) Karnataka 29",17,9,"(1) same state",NA,NA,"(02) 2nd class","(2) Female",9,2,"(2) Unmarried","(03) Son/Daughter",0,0,NA,1,214660,"(1) urban 1","Classes 1-5","1",0,0,1,0,1,FALSE,0,0,29,0
"12647",30,1,"(29) Karnataka 29",17,10,"(2) another state",36000,NA,"(15) Bachelors","(1) Male",45,1,"(2) Unmarried","(03) Son/Daughter",36000,12000,36000,3,55814.6679688,"(1) urban 1","Bachelors","5",1,0,1,0,1,TRUE,0,0,29,0
"12648",40,1,"(29) Karnataka 29",17,10,"(1) same state",12000,NA,"(09) 9th class","(1) Male",27,1,"(1) Married","(03) Son/Daughter",192000,96000,NA,2,34926,"(1) urban 1","Classes 6-10","2",1,1,0,0,1,TRUE,180000,12.1007121298723,29,0
"12649",80,9,"(29) Karnataka 29",17,10,"(2) another state",360000,NA,"(13) 1 year post-secondary","(1) Male",46,2,"(1) Married","(02) Wife/Husband",408000,408000,360000,1,77500,"(1) urban 1","1-2 years post-secondary","4",1,1,0,0,1,TRUE,48000,10.77895628989,29,0
"12650",80,9,"(29) Karnataka 29",17,10,"(1) same state",NA,67000,"(12) High Secondary","(1) Male",19,2,"(2) Unmarried","(03) Son/Daughter",408000,408000,360000,1,77500,"(1) urban 1","Classes 11-12","3",1,0,1,0,1,FALSE,408000,12.9190224533863,29,0
"12651",120,1,"(29) Karnataka 29",17,10,"(1) same state",NA,1500,"(08) 8th class","(1) Male",60,2,"(1) Married","(06) Father/Mother",66510,22170,NA,3,16690,"(1) urban 1","Classes 6-10","2",1,1,0,0,1,FALSE,66510,11.1051075912785,29,0
"12652",150,1,"(29) Karnataka 29",17,10,"(1) same state",NA,1000,"(00) none","(2) Female",70,1,"(1) Married","(06) Father/Mother",108000,18000,NA,6,21091.3339844,"(1) urban 1","None","0",0,1,0,0,1,FALSE,108000,11.5898865061064,29,0
"12653",10,1,"(29) Karnataka 29",18,1,"(1) same state",25000,NA,"(00) none","(2) Female",42,1,"(1) Married","(06) Father/Mother",82235,20558.75,25000,4,14151,"(0) rural 0","None","0",0,1,0,0,0,TRUE,57235,10.9549208783526,29,0
"12654",20,1,"(29) Karnataka 29",18,1,"(1) same state",NA,2500,"(09) 9th class","(1) Male",15,2,"(2) Unmarried","(03) Son/Daughter",69000,69000,NA,1,20204,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,FALSE,69000,11.1418617835794,29,0
"12655",20,1,"(29) Karnataka 29",18,1,"(1) same state",NA,2800,"(07) 7th class","(2) Female",13,2,"(2) Unmarried","(03) Son/Daughter",69000,69000,NA,1,20204,"(0) rural 0","Classes 6-10","2",0,0,1,0,0,FALSE,69000,11.1418617835794,29,0
"12656",30,2,"(29) Karnataka 29",18,1,"(1) same state",NA,2000,"(02) 2nd class","(2) Female",9,1,"(2) Unmarried","(03) Son/Daughter",53050,17683.3339844,NA,3,14420,"(0) rural 0","Classes 1-5","1",0,0,1,0,0,FALSE,53050,10.8789901440421,29,0
"12657",60,1,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(05) 5th class","(1) Male",32,2,"(1) Married","(06) Father/Mother",59000,19666.6660156,2000,3,61202.6679688,"(0) rural 0","Classes 1-5","1",1,1,0,0,0,TRUE,58000,10.9681982895286,29,0
"12658",60,1,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(09) 9th class","(2) Female",24,2,"(1) Married","(06) Father/Mother",59000,19666.6660156,2000,3,61202.6679688,"(0) rural 0","Classes 6-10","2",0,1,0,0,0,TRUE,58000,10.9681982895286,29,0
"12659",70,2,"(29) Karnataka 29",18,1,"(1) same state",NA,1000,"(00) none","(2) Female",65,2,"(3) Widowed","(06) Father/Mother",-6750,-1687.5,2000,4,13480,"(0) rural 0","None","0",0,0,0,1,0,FALSE,-6750,-8.81729778386658,29,0
"12660",70,2,"(29) Karnataka 29",18,1,"(1) same state",2000,NA,"(00) none","(1) Male",49,2,"(1) Married","(06) Father/Mother",-6750,-1687.5,2000,4,13480,"(0) rural 0","None","0",1,1,0,0,0,TRUE,-8750,-9.07680897935166,29,0
"12661",90,1,"(29) Karnataka 29",18,1,"(1) same state",2000,NA,"(09) 9th class","(1) Male",32,1,"(2) Unmarried","(03) Son/Daughter",45250,15083.3330078,2000,3,19701,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,43250,10.67475251236,29,0
"12662",100,1,"(29) Karnataka 29",18,1,"(1) same state",NA,5000,"(07) 7th class","(2) Female",13,1,"(2) Unmarried","(03) Son/Daughter",45550,9110,NA,5,22392.4003906,"(0) rural 0","Classes 6-10","2",0,0,1,0,0,FALSE,45550,10.7265659026881,29,0
"12663",110,1,"(29) Karnataka 29",18,1,"(1) same state",2000,NA,"(07) 7th class","(1) Male",50,2,"(1) Married","(06) Father/Mother",34300,8575,4000,4,13683,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,32300,10.3828225092107,29,0
"12664",110,1,"(29) Karnataka 29",18,1,"(1) same state",2000,NA,"(00) none","(2) Female",45,2,"(1) Married","(06) Father/Mother",34300,8575,4000,4,13683,"(0) rural 0","None","0",0,1,0,0,0,TRUE,32300,10.3828225092107,29,0
"12665",120,1,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(12) High Secondary","(1) Male",25,1,"(1) Married","(02) Wife/Husband",18900,4725,1000,4,18565,"(0) rural 0","Classes 11-12","3",1,1,0,0,0,TRUE,17900,9.79255599182885,29,0
"12666",130,1,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(09) 9th class","(1) Male",35,2,"(1) Married","(06) Father/Mother",39010,6501.6665039,1000,6,10326.6669922,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,38010,10.5456045619833,29,0
"12667",130,1,"(29) Karnataka 29",18,1,"(1) same state",NA,1000,"(09) 9th class","(2) Female",32,2,"(1) Married","(06) Father/Mother",39010,6501.6665039,1000,6,10326.6669922,"(0) rural 0","Classes 6-10","2",0,1,0,0,0,FALSE,39010,10.5715733025007,29,0
"12668",130,2,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(16) Above Bachelors","(1) Male",38,2,"(1) Married","(06) Father/Mother",22910,5727.5,1000,4,9371,"(0) rural 0","Above Bachelors","6",1,1,0,0,0,TRUE,21910,9.99469843258951,29,0
"12669",130,2,"(29) Karnataka 29",18,1,"(1) same state",NA,1000,"(12) High Secondary","(2) Female",24,2,"(1) Married","(06) Father/Mother",22910,5727.5,1000,4,9371,"(0) rural 0","Classes 11-12","3",0,1,0,0,0,FALSE,22910,10.0393287754475,29,0
"12670",140,1,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(09) 9th class","(1) Male",40,2,"(1) Married","(06) Father/Mother",7000,2333.333252,1000,3,27346,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,6000,8.69951474821019,29,0
"12671",140,1,"(29) Karnataka 29",18,1,"(1) same state",NA,1000,"(04) 4th class","(2) Female",35,2,"(1) Married","(06) Father/Mother",7000,2333.333252,1000,3,27346,"(0) rural 0","Classes 1-5","1",0,1,0,0,0,FALSE,7000,8.85366542803745,29,0
"12672",180,1,"(29) Karnataka 29",18,1,"(1) same state",2000,NA,"(11) 11th Class","(1) Male",40,2,"(1) Married","(03) Son/Daughter",12085,6042.5,2000,2,18370,"(0) rural 0","Classes 11-12","3",1,1,0,0,0,TRUE,10085,9.21880445038831,29,0
"12673",180,1,"(29) Karnataka 29",18,1,"(1) same state",NA,1500,"(00) none","(2) Female",95,2,"(3) Widowed","(06) Father/Mother",12085,6042.5,2000,2,18370,"(0) rural 0","None","0",0,0,0,1,0,FALSE,12085,9.39972029313758,29,0
"12674",200,1,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(00) none","(1) Male",30,2,"(1) Married","(06) Father/Mother",45630,7605,2000,6,8271.3330078,"(0) rural 0","None","0",1,1,0,0,0,TRUE,44630,10.7061615576233,29,0
"12675",200,1,"(29) Karnataka 29",18,1,"(1) same state",1000,NA,"(04) 4th class","(2) Female",27,2,"(1) Married","(06) Father/Mother",45630,7605,2000,6,8271.3330078,"(0) rural 0","Classes 1-5","1",0,1,0,0,0,TRUE,44630,10.7061615576233,29,0
"12676",20,1,"(29) Karnataka 29",18,2,"(1) same state",1000,NA,"(10) Secondary","(1) Male",30,1,"(1) Married","(02) Wife/Husband",482900,43900,1000,11,15623.0908203,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,481900,13.0854919026284,29,0
"12677",30,1,"(29) Karnataka 29",18,2,"(1) same state",NA,8000,"(10) Secondary","(2) Female",20,1,"(1) Married","(02) Wife/Husband",129950,32487.5,NA,4,30895,"(0) rural 0","Classes 6-10","2",0,1,0,0,0,FALSE,129950,11.7749050400696,29,0
"12678",40,1,"(29) Karnataka 29",18,2,"(1) same state",NA,2000,"(05) 5th class","(2) Female",12,2,"(2) Unmarried","(05) Grandchild",55620,7945.7143555,NA,7,12596.5712891,"(0) rural 0","Classes 1-5","1",0,0,1,0,0,FALSE,55620,10.926298127788,29,0
"12679",40,1,"(29) Karnataka 29",18,2,"(1) same state",NA,1500,"(05) 5th class","(1) Male",9,2,"(2) Unmarried","(05) Grandchild",55620,7945.7143555,NA,7,12596.5712891,"(0) rural 0","Classes 1-5","1",1,0,1,0,0,FALSE,55620,10.926298127788,29,0
"12680",40,2,"(29) Karnataka 29",18,2,"(1) same state",2000,NA,"(00) none","(1) Male",62,2,"(1) Married","(03) Son/Daughter",112750,28187.5,3700,4,22203,"(0) rural 0","None","0",1,1,0,0,0,TRUE,110750,11.6150306879074,29,0
"12681",40,2,"(29) Karnataka 29",18,2,"(1) same state",1700,NA,"(00) none","(2) Female",57,2,"(1) Married","(03) Son/Daughter",112750,28187.5,3700,4,22203,"(0) rural 0","None","0",0,1,0,0,0,TRUE,111050,11.6177358293226,29,0
"12682",50,1,"(29) Karnataka 29",18,2,"(1) same state",NA,1400,"(00) none","(1) Male",81,2,"(1) Married","(06) Father/Mother",55500,18500,NA,3,23248,"(0) rural 0","None","0",1,1,0,0,0,FALSE,55500,10.9241382997345,29,0
"12683",50,1,"(29) Karnataka 29",18,2,"(1) same state",NA,1250,"(00) none","(2) Female",60,2,"(1) Married","(06) Father/Mother",55500,18500,NA,3,23248,"(0) rural 0","None","0",0,1,0,0,0,FALSE,55500,10.9241382997345,29,0
"12684",70,1,"(29) Karnataka 29",18,2,"(1) same state",1500,NA,"(10) Secondary","(1) Male",35,1,"(1) Married","(03) Son/Daughter",17910,2985,1500,6,12547.3330078,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,16410,9.70564618408414,29,0
"12685",110,1,"(29) Karnataka 29",18,2,"(1) same state",NA,6500,"(00) none","(1) Male",80,1,"(1) Married","(06) Father/Mother",55970,13992.5,NA,4,12970.5,"(0) rural 0","None","0",1,1,0,0,0,FALSE,55970,10.9325711118854,29,0
"12686",120,1,"(29) Karnataka 29",18,2,"(1) same state",1000,NA,"(09) 9th class","(1) Male",32,1,"(1) Married","(02) Wife/Husband",-16300,-2037.5,1000,8,8371.5,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,-17300,-9.75846178048587,29,0
"12687",140,1,"(29) Karnataka 29",18,2,"(1) same state",2500,NA,"(09) 9th class","(1) Male",18,1,"(2) Unmarried","(03) Son/Daughter",37750,18875,2500,2,19738,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,35250,10.4702208082404,29,0
"12688",160,1,"(29) Karnataka 29",18,2,"(2) another state",NA,20000,"(15) Bachelors","(2) Female",20,1,"(2) Unmarried","(07) Brother/Sister",2550,1275,NA,2,51367,"(0) rural 0","Bachelors","5",0,0,1,0,0,FALSE,2550,7.84384863815247,29,0
"12689",170,1,"(29) Karnataka 29",18,2,"(1) same state",NA,500,"(08) 8th class","(2) Female",13,2,"(2) Unmarried","(03) Son/Daughter",23000,5750,NA,4,11476,"(0) rural 0","Classes 6-10","2",0,0,1,0,0,FALSE,23000,10.0432494949113,29,0
"12690",170,1,"(29) Karnataka 29",18,2,"(1) same state",NA,500,"(06) 6th class","(1) Male",11,2,"(2) Unmarried","(03) Son/Daughter",23000,5750,NA,4,11476,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,FALSE,23000,10.0432494949113,29,0
"12691",180,1,"(29) Karnataka 29",18,2,"(1) same state",NA,4500,"(07) 7th class","(1) Male",14,1,"(2) Unmarried","(05) Grandchild",350,58.3333321,NA,6,14276.3330078,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,FALSE,350,5.85793315448346,29,0
"12692",190,2,"(29) Karnataka 29",18,2,"(1) same state",500,NA,"(09) 9th class","(1) Male",27,2,"(2) Unmarried","(03) Son/Daughter",7500,7500,1500,1,13988,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,7000,8.85366542803745,29,0
"12693",190,2,"(29) Karnataka 29",18,2,"(1) same state",1000,NA,"(09) 9th class","(1) Male",25,2,"(2) Unmarried","(03) Son/Daughter",7500,7500,1500,1,13988,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,6500,8.77955745588373,29,0
"12694",20,1,"(29) Karnataka 29",18,3,"(1) same state",NA,36000,"(14) 2 years post-secondary","(1) Male",19,1,"(2) Unmarried","(03) Son/Daughter",125890,62945,NA,2,54502,"(0) rural 0","1-2 years post-secondary","4",1,0,1,0,0,FALSE,125890,11.7431637887603,29,0
"12695",20,2,"(29) Karnataka 29",18,3,"(1) same state",4000,NA,"(12) High Secondary","(1) Male",45,2,"(1) Married","(03) Son/Daughter",104210,52105,14000,2,52738,"(0) rural 0","Classes 11-12","3",1,1,0,0,0,TRUE,100210,11.5150232630524,29,0
"12696",20,2,"(29) Karnataka 29",18,3,"(1) same state",10000,NA,"(15) Bachelors","(1) Male",35,2,"(1) Married","(03) Son/Daughter",104210,52105,14000,2,52738,"(0) rural 0","Bachelors","5",1,1,0,0,0,TRUE,94210,11.4532816120427,29,0
"12697",170,1,"(29) Karnataka 29",18,3,"(1) same state",NA,25000,"(14) 2 years post-secondary","(2) Female",20,2,"(2) Unmarried","(03) Son/Daughter",7500,2500,NA,3,26199.3339844,"(0) rural 0","1-2 years post-secondary","4",0,0,1,0,0,FALSE,7500,8.9226582995244,29,0
"12698",170,1,"(29) Karnataka 29",18,3,"(1) same state",NA,20000,"(12) High Secondary","(2) Female",17,2,"(2) Unmarried","(03) Son/Daughter",7500,2500,NA,3,26199.3339844,"(0) rural 0","Classes 11-12","3",0,0,1,0,0,FALSE,7500,8.9226582995244,29,0
"12699",10,1,"(29) Karnataka 29",18,4,"(1) same state",6000,NA,"(00) none","(1) Male",40,2,"(1) Married","(03) Son/Daughter",16200,3240,6000,5,24382,"(0) rural 0","None","0",1,1,0,0,0,TRUE,10200,9.23014299927236,29,0
"12700",10,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(00) none","(2) Female",38,2,"(1) Married","(04) Daughter-/Son-inlaw",16200,3240,6000,5,24382,"(0) rural 0","None","0",0,1,0,0,0,FALSE,16200,9.69276652122048,29,0
"12701",20,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(10) Secondary","(2) Female",23,2,"(1) Married","(03) Son/Daughter",88850,29616.6660157,NA,3,36392.6679688,"(0) rural 0","Classes 6-10","2",0,1,0,0,0,FALSE,88850,11.3947048335828,29,0
"12702",20,1,"(29) Karnataka 29",18,4,"(1) same state",NA,10000,"(07) 7th class","(1) Male",35,2,"(1) Married","(04) Daughter-/Son-inlaw",88850,29616.6660157,NA,3,36392.6679688,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,FALSE,88850,11.3947048335828,29,0
"12703",30,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(00) none","(1) Male",38,2,"(1) Married","(06) Father/Mother",900,128.5714264,NA,7,12875.7138672,"(0) rural 0","None","0",1,1,0,0,0,FALSE,900,6.80239476332431,29,0
"12704",30,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(00) none","(2) Female",28,2,"(1) Married","(06) Father/Mother",900,128.5714264,NA,7,12875.7138672,"(0) rural 0","None","0",0,1,0,0,0,FALSE,900,6.80239476332431,29,0
"12705",40,1,"(29) Karnataka 29",18,4,"(1) same state",18000,NA,"(09) 9th class","(1) Male",22,2,"(2) Unmarried","(03) Son/Daughter",89275,29758.3339844,18000,3,48706,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,71275,11.1743009137809,29,0
"12706",40,1,"(29) Karnataka 29",18,4,"(1) same state",NA,1500,"(12) High Secondary","(2) Female",20,2,"(1) Married","(03) Son/Daughter",89275,29758.3339844,18000,3,48706,"(0) rural 0","Classes 11-12","3",0,1,0,0,0,FALSE,89275,11.3994767724626,29,0
"12707",50,1,"(29) Karnataka 29",18,4,"(1) same state",NA,1600,"(00) none","(2) Female",80,1,"(3) Widowed","(06) Father/Mother",24150,6037.5,NA,4,14892,"(0) rural 0","None","0",0,0,0,1,0,FALSE,24150,10.0920396590807,29,0
"12708",50,2,"(29) Karnataka 29",18,4,"(1) same state",NA,600,"(00) none","(2) Female",80,1,"(3) Widowed","(06) Father/Mother",62441,12488.2001953,NA,5,11008,"(0) rural 0","None","0",0,0,0,1,0,FALSE,62441,11.0419773898759,29,0
"12709",50,3,"(29) Karnataka 29",18,4,"(1) same state",1400,NA,"(10) Secondary","(2) Female",25,2,"(1) Married","(03) Son/Daughter",5900,1180,1400,5,26490.1992188,"(0) rural 0","Classes 6-10","2",0,1,0,0,0,TRUE,4500,8.41183267575841,29,0
"12710",50,3,"(29) Karnataka 29",18,4,"(1) same state",NA,6000,"(00) none","(1) Male",32,2,"(1) Married","(04) Daughter-/Son-inlaw",5900,1180,1400,5,26490.1992188,"(0) rural 0","None","0",1,1,0,0,0,FALSE,5900,8.68270762989381,29,0
"12711",80,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(09) 9th class","(2) Female",27,2,"(1) Married","(03) Son/Daughter",101910,25477.5,4000,4,58864.75,"(0) rural 0","Classes 6-10","2",0,1,0,0,0,FALSE,101910,11.5318453498227,29,0
"12712",80,1,"(29) Karnataka 29",18,4,"(1) same state",4000,NA,"(08) 8th class","(1) Male",30,2,"(1) Married","(04) Daughter-/Son-inlaw",101910,25477.5,4000,4,58864.75,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,97910,11.4918039683481,29,0
"12713",90,1,"(29) Karnataka 29",18,4,"(1) same state",2000,NA,"(08) 8th class","(1) Male",35,2,"(1) Married","(06) Father/Mother",33460,8365,3000,4,38188,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,TRUE,31460,10.3564721766123,29,0
"12714",90,1,"(29) Karnataka 29",18,4,"(1) same state",1000,NA,"(00) none","(2) Female",30,2,"(1) Married","(06) Father/Mother",33460,8365,3000,4,38188,"(0) rural 0","None","0",0,1,0,0,0,TRUE,32460,10.3877638410686,29,0
"12715",100,1,"(29) Karnataka 29",18,4,"(1) same state",24000,NA,"(12) High Secondary","(1) Male",25,1,"(2) Unmarried","(03) Son/Daughter",34660,11553.3330078,24000,3,30734,"(0) rural 0","Classes 11-12","3",1,0,1,0,0,TRUE,10660,9.27425369771984,29,0
"12716",110,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(00) none","(1) Male",45,2,"(1) Married","(10) Brother-/Sister-inlaw",54186,9031,NA,6,25902.3339844,"(0) rural 0","None","0",1,1,0,0,0,FALSE,54186,10.9001778514789,29,0
"12717",110,1,"(29) Karnataka 29",18,4,"(1) same state",NA,600,"(00) none","(2) Female",40,2,"(1) Married","(07) Brother/Sister",54186,9031,NA,6,25902.3339844,"(0) rural 0","None","0",0,1,0,0,0,FALSE,54186,10.9001778514789,29,0
"12718",120,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(00) none","(1) Male",40,2,"(1) Married","(06) Father/Mother",68225,8528.125,NA,8,19129,"(0) rural 0","None","0",1,1,0,0,0,FALSE,68225,11.1305663455765,29,0
"12719",120,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(00) none","(2) Female",30,2,"(1) Married","(06) Father/Mother",68225,8528.125,NA,8,19129,"(0) rural 0","None","0",0,1,0,0,0,FALSE,68225,11.1305663455765,29,0
"12720",130,1,"(29) Karnataka 29",18,4,"(1) same state",6000,NA,"(10) Secondary","(1) Male",22,1,"(2) Unmarried","(03) Son/Daughter",26275,13137.5,6000,2,45560,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,20275,9.91714387898361,29,0
"12721",140,1,"(29) Karnataka 29",18,4,"(1) same state",NA,4500,"(00) none","(2) Female",44,2,"(1) Married","(08) Father-/Mother-inlaw",165770,33154,NA,5,33097.1992188,"(0) rural 0","None","0",0,1,0,0,0,FALSE,165770,12.0183565644189,29,0
"12722",140,1,"(29) Karnataka 29",18,4,"(1) same state",NA,NA,"(09) 9th class","(1) Male",50,2,"(1) Married","(08) Father-/Mother-inlaw",165770,33154,NA,5,33097.1992188,"(0) rural 0","Classes 6-10","2",1,1,0,0,0,FALSE,165770,12.0183565644189,29,0
"12723",170,1,"(29) Karnataka 29",18,4,"(1) same state",7500,NA,"(05) 5th class","(1) Male",23,2,"(2) Unmarried","(03) Son/Daughter",147714,18464.25,15000,8,12845.25,"(0) rural 0","Classes 1-5","1",1,0,1,0,0,TRUE,140214,11.8509251059439,29,0
"12724",170,1,"(29) Karnataka 29",18,4,"(1) same state",7500,NA,"(10) Secondary","(1) Male",21,2,"(2) Unmarried","(03) Son/Daughter",147714,18464.25,15000,8,12845.25,"(0) rural 0","Classes 6-10","2",1,0,1,0,0,TRUE,140214,11.8509251059439,29,0
